Team ID,Team Description,,Full Name,,1,,,2,,,3,,,4,,,5,,,6,,,,Pokepaste,EVs,Extracted paste?,Replica Status,Replica Code,,,,,,,,,,,,,,,,
MC133,Ste's Aerodactyl Lucario-Z Team,,Stefano Greppi,,,,Aerodactylite,,,Lucarionite Z,,,Sitrus Berry,,,Choice Scarf,,,Miracle Seed,,,Fairy Feather,,https://pokepast.es/5d77ccc3504a01b1,Yes,Extracted,✔,YAP6ST51SY,10 Sep 2026,-,,https://x.com/Ssteccaa/status/2098195674244284870?s=20,-,-,Ssteccaa,,Aerodactyl-Mega,Lucario-Mega-Z,Incineroar,Basculegion,Rillaboom,Sylveon,,MC133
MC132,NatusPKMN's Gengar Tinkaton Team,,Nate Innocenti,,,,Gengarite,,,Passho Berry,,,Life Orb,,,Focus Sash,,,Never-Melt Ice,,,Eject Button,,https://pokepast.es/af730dd6acb60086,Yes,Extracted,✔,THVYCHSLCG,10 Sep 2026,-,,https://x.com/NatusPKMN/status/2098204866090876933?s=20,-,-,NatusPKMN,,Gengar-Mega,Incineroar,Rillaboom,Pawmot,Ninetales-Alola,Tinkaton,,MC132
MC131,KingYabber's Scizor Archaludon Team,,KingYabber,,,,Salamencite,,,Scizorite,,,Grassy Seed,,,Focus Sash,,,Sitrus Berry,,,Leftovers,,https://pokepast.es/b230239de70d9692,Yes,Extracted,✔,952A1FPCQL,10 Sep 2026,-,,https://x.com/KingYabber/status/2098210110241972425?s=20,-,-,KingYabber,,Salamence-Mega,Scizor-Mega,Incineroar,Pelipper,Rillaboom,Archaludon,,MC131
MC130,Xeminan's Salamence Sinistcha Team,,Joe Brown,,,,Salamencite,,,Sitrus Berry,,,Leftovers,,,White Herb,,,Colbur Berry,,,Chople Berry,,https://pokepast.es/7c166d2b0e0957f2,Yes,Extracted,✔,078CC72JFA,10 Sep 2026,-,,https://x.com/Xeminan/status/2098148819162530238?s=20,https://youtu.be/pxN2p8H0gGQ?si=SdKEPaVQ3-u7XtNj,-,Xeminan,,Salamence-Mega,Incineroar,Milotic,Sneasler,Sinistcha,Kingambit,,MC130
MC129,WayneYu's Garchomp-Z Torterra Team,,Wayne Yu,,,,Garchompite Z,,,Lucarionite Z,,,Life Orb,,,Psychic Seed,,,Focus Sash,,,Chople Berry,,https://pokepast.es/02e5603c8656bf06,Yes,Extracted,✔,GQYUPQN7GS,10 Sep 2026,-,,https://x.com/yuwaynezobel/status/2098254136785658212?s=20,-,-,yuwaynezobel,,Garchomp-Mega-Z,Lucario-Mega-Z,Torterra,Sneasler,Indeedee,Kingambit,,MC129
MC128,MaineEvent's Baxcalibur Chandelure Team,,Jermaine Mcleod,,,,Baxcalibrite,,,Chople Berry,,,Miracle Seed,,,Grassy Seed,,,Focus Sash,,,Babiri Berry,,https://pokepast.es/b54467e1aa4327e1,Yes,Extracted,✔,SUV4F1B12D,10 Sep 2026,-,,https://x.com/pokemaineevent/status/2098151709377741030?s=46,https://youtu.be/OXvWfUJrG9A?si=ZPS6Jo9LsSseBmow,-,pokemaineevent,,Baxcalibur-Mega,Incineroar,Rillaboom,Sneasler,Chandelure,Ninetales-Alola,,MC128
MC127,Shybaka's Absol-Z Mawile Team,,Shybaka,,,,Absolite Z,,,Mawilite,,,Life Orb,,,Rindo Berry,,,Focus Sash,,,Tanga Berry,,https://pokepast.es/019515d1edb34b3d,Yes,Extracted,X,None,10 Sep 2026,-,,https://x.com/shybaka289/status/2098235252162400486?s=46,-,-,shybaka289,,Absol-Mega-Z,Mawile-Mega,Armarouge,Clawitzer,Zoroark-Hisui,Indeedee-F,,MC127
MC126,dodoriosiriru's Salamence Abomasnow Team,,Hijito Kihara,,,,Abomasite,,,Salamencite,,,Sitrus Berry,,,Life Orb,,,White Herb,,,Mental Herb,,https://pokepast.es/fb6e8f3c9d655db6,Yes,Extracted,✔,9RF8U5WEW9,10 Sep 2026,-,,https://x.com/dodoriosiriru/status/2098245304315437162?s=46,-,-,dodoriosiriru,,Abomasnow-Mega,Salamence-Mega,Incineroar,Mudsdale,Gholdengo,Mimikyu,,MC126
MC125,Cybertron's Golisopod Pawmot Team,,Aaron Zheng,,,,Golisopite,,,Life Orb,,,Focus Sash,,,Choice Scarf,,,Sitrus Berry,,,Chople Berry,,https://pokepast.es/cf1c3a5f7cdeb65a,Yes,Owner's,✔,3F0M59W18V,10 Sep 2026,-,,https://youtu.be/R7y8NvkTq3U?si=DwHf3ZQXaQXN6rC9,-,-,CybertronVGC,,Golisopod-Mega,Politoed,Pawmot,Staraptor,Farigiraf,Kingambit,,MC125
MC124,BTrickroomZ's Baxcalibur Metagross Team,,Yuta Ishigaki,,,,Baxcalibrite,,,Metagrossite,,,Sitrus Berry,,,Choice Scarf,,,Miracle Seed,,,White Herb,,https://pokepast.es/f5b17f03de49b848,Yes,Extracted,✔,NELUS13T1R,10 Sep 2026,-,,https://x.com/btrickroomz/status/2098249111648776395?s=46,-,-,btrickroomz,,Baxcalibur-Mega,Metagross-Mega,Incineroar,Basculegion,Rillaboom,Sneasler,,MC124
MC123,Vasco Anime's Golisopod Mono Steel Team,,Vasco Anime,,,,Chimechite,,,Golisopite,,,Life Orb,,,Choice Scarf,,,Chople Berry,,,Focus Sash,,https://pokepast.es/efddc5627f766a06,Yes,Extracted,✔,YQGWFB874W,10 Sep 2026,-,,https://x.com/vascoanime/status/2098224499409784929?s=46,-,-,vascoanime,,Chimecho-Mega,Golisopod-Mega,Aggron,Gholdengo,Kingambit,Klefki,,MC123
MC122,X07cXioCNCPs4nc's Metagross Armarouge Team,,X07cXioCNCPs4nc,,,,Metagrossite,,,Salamencite,,,Life Orb,,,Charcoal,,,Psychic Seed,,,Focus Sash,,https://pokepast.es/448c7bfbe268601a,Yes,Extracted,✔,VK5EYBN16M,10 Sep 2026,-,,https://x.com/x07cxiocncps4nc/status/2098186625801236578?s=46,-,-,x07cxiocncps4nc,,Metagross-Mega,Salamence-Mega,Armarouge,Torkoal,Indeedee-F,Kingambit,,MC122
MC121,Tayson's Gardevoir Staraptor Team,,Tayson,,,,Gardevoirite,,,Staraptite,,,Sitrus Berry,,,Chesto Berry,,,Focus Sash,,,Life Orb,,https://pokepast.es/5813cfb728cc5e12,Yes,Extracted,✔,22SAAGEMGL,10 Sep 2026,-,,https://x.com/tycaniest/status/2098177078491222175?s=46,-,-,tycaniest,,Gardevoir-Mega,Staraptor-Mega,Incineroar,Indeedee-F,Whimsicott,Garchomp,,MC121
MC120,Whitezero2000's Baxcalibur Milotic Team,,Pai Yu-Ping,,,,Baxcalibrite,,,Chople Berry,,,Rindo Berry,,,Miracle Seed,,,Focus Sash,,,Life Orb,,https://pokepast.es/5cdf0e8a8a73eed7,Yes,Extracted,✔,KQDCQ9WNPA,10 Sep 2026,Video,,https://x.com/whitezero2000/status/2098193756667441168?s=46,https://www.youtube.com/live/TBel_WoQm6w?si=xIKrCL-MdTtjOUmW,-,whitezero2000,,Baxcalibur-Mega,Incineroar,Milotic,Rillaboom,Pawmot,Gholdengo,,MC120
MC119,reydegonnet's Charizard-X Floette Team V2,,reydegonnet,,,,Charizardite X,,,Floettite,,,Chople Berry,,,Occa Berry,,,Grassy Seed,,,Focus Sash,,https://pokepast.es/3ad6655b53208446,Yes,Owner's,✔,MJA943MPMG,10 Sep 2026,-,,Discord Submission,-,-,reydegonnet,,Charizard-Mega-X,Floette-Eternal-Mega,Incineroar,Rillaboom,Sneasler,Kingambit,,MC119
MC118,Lily's Showdown Ladder Peak 24th Place Team,,Lily,,,,Gengarite,,,Metagrossite,,,Sitrus Berry,,,Life Orb,,,Chople Berry,,,Grassy Seed,,https://pokepast.es/027fda21958e66de,Yes,Owner's,X,None,10 Sep 2026,Showdown Ladder,Peak 24th,Discord Submission,-,-,lilyvgc,,Gengar-Mega,Metagross-Mega,Incineroar,Rillaboom,Kingambit,Kommo-o,,MC118
MC117,PhoNoodle's Salamence Gholdengo Team,,PhoNoodle,,,,Floettite,,,Salamencite,,,Focus Sash,,,Miracle Seed,,,White Herb,,,Life Orb,,https://pokepast.es/81d3f0ffe6ef750c,Yes,Extracted,✔,02USVFLBYL,10 Sep 2026,-,,https://x.com/mrphonoodle/status/2098160988508078365?s=46,-,-,mrphonoodle,,Floette-Eternal-Mega,Salamence-Mega,Arcanine-Hisui,Rillaboom,Sneasler,Gholdengo,,MC117
MC116,Nash's Salamence Sand Team,,Sanghyeon Na,,,,Salamencite,,,Tyranitarite,,,Leftovers,,,Focus Sash,,,White Herb,,,Twisted Spoon,,https://pokepast.es/7851f2d00ea09b5f,Yes,Extracted,✔,WT58M7RC84,10 Sep 2026,Video,,https://x.com/nashvgc/status/2098074228713230706?s=46,https://www.youtube.com/watch?v=9tjsl4yElO4,-,nashvgc,,Salamence-Mega,Tyranitar-Mega,Milotic,Excadrill,Sneasler,Indeedee,,MC116
MC115,kara's Sitrus Series #75 Top 8 Team,,kara,,,,Golisopite,,,Swampertite,,,Focus Sash,,,Sitrus Berry,,,Light Clay,,,Leftovers,,https://pokepast.es/5cdc704aa8f08294,Yes,Extracted,✔,N13KQPPHU4,10 Sep 2026,Sitrus Series #75,7th,https://x.com/hiyaakara/status/2098050960706683111?s=46,-,https://play.limitlesstcg.com/tournament/6a93805b629039f77d8a53c1/standings,hiyaakara,,Golisopod-Mega,Swampert-Mega,Pelipper,Sinistcha,Grimmsnarl,Archaludon,,MC115
MC114,gastrodon's Lucario-Z Salamence Team,,gastrodon,,,,Lucarionite Z,,,Salamencite,,,Sitrus Berry,,,Leftovers,,,Miracle Seed,,,Focus Sash,,https://pokepast.es/59b0a674b59141a2,Yes,Extracted,✔,UGARJRML06,10 Sep 2026,-,,https://x.com/gastrodon_poke/status/2098036546717000020?s=46,-,-,gastrodon_poke,,Lucario-Mega-Z,Salamence-Mega,Incineroar,Milotic,Rillaboom,Sneasler,,MC114
MC113,kimkomsu's Gardevoir Sand Team,,kimkomsu,,,,Gardevoirite,,,Tyranitarite,,,Sitrus Berry,,,Focus Sash,,,Rocky Helmet,,,Life Orb,,https://pokepast.es/60002baa327ce677,Yes,Extracted,X,None,10 Sep 2026,-,,https://x.com/kimkomsu/status/2098036099939791101?s=46,-,-,kimkomsu,,Gardevoir-Mega,Tyranitar-Mega,Incineroar,Excadrill,Indeedee-F,Scizor,,MC113
MC112,yakan_sv's Delphox Floette Team,,yakan_sv,,,,Delphoxite,,,Floettite,,,Rocky Helmet,,,Occa Berry,,,Focus Sash,,,Sitrus Berry,,https://pokepast.es/d65b60024d63d8bd,Yes,Extracted,✔,X2CS5VJAD9,10 Sep 2026,-,,https://x.com/yakan_sv/status/2098042715657404660?s=46,-,-,yakan_sv,,Delphox-Mega,Floette-Eternal-Mega,Incineroar,Rillaboom,Pawmot,Sinistcha,,MC112
MC111,homura_kurenai_'s Lucario-Z Salamence Team,,homura_kurenai_,,,,Lucarionite Z,,,Salamencite,,,Sitrus Berry,,,Miracle Seed,,,Chople Berry,,,Choice Scarf,,https://pokepast.es/7f30345697a16032,Yes,Extracted,✔,G4VTTVVB1H,10 Sep 2026,-,,https://x.com/homura_kurenai_/status/2098037060171079957?s=46,-,-,homura_kurenai_,,Lucario-Mega-Z,Salamence-Mega,Incineroar,Rillaboom,Kingambit,Garchomp,,MC111
MC110,Gardevoir_377's Gardevoir Sneasler Team,,Gardevoir_377,,,,Gardevoirite,,,Charcoal,,,Choice Scarf,,,Psychic Seed,,,Rocky Helmet,,,Life Orb,,https://pokepast.es/ccab3077d06265a8,Yes,Extracted,✔,XUVA2BCT5A,10 Sep 2026,-,,https://x.com/gardevoir_377/status/2098044888004845816?s=46,-,-,gardevoir_377,,Gardevoir-Mega,Talonflame,Basculegion,Sneasler,Indeedee-F,Garchomp,,MC110
MC109,Ling's Garchomp-Z Floette Team,,Ling,,,,Floettite,,,Garchompite Z,,,Sitrus Berry,,,Life Orb,,,Focus Sash,,,Chople Berry,,https://pokepast.es/900d357c0ea74c31,Yes,Extracted,✔,8RXYJX9CKQ,10 Sep 2026,-,,https://x.com/yukirinli0724j0/status/2098019817764856174?s=46,-,-,yukirinli0724j0,,Floette-Eternal-Mega,Garchomp-Mega-Z,Incineroar,Rillaboom,Sneasler,Kingambit,,MC109
MC108,LosChinganas' Gardevoir HTR Team,,LosChinganas,,,,Gardevoirite,,,Life Orb,,,Charcoal,,,Psychic Seed,,,Colbur Berry,,,Chople Berry,,https://pokepast.es/38a84a819ec26ef8,Yes,Extracted,✔,SDM2JBPAKC,10 Sep 2026,-,,https://x.com/loschinganas/status/2098003187064054199?s=46,-,-,loschinganas,,Gardevoir-Mega,Armarouge,Torkoal,Sneasler,Indeedee-F,Kingambit,,MC108
MC107,LenVGC's Salamence Floette Team,,Alex Soto,,,,Floettite,,,Salamencite,,,Life Orb,,,White Herb,,,Focus Sash,,,Chople Berry,,https://pokepast.es/7f7e07bf0f953b0a,Yes,Owner's,X,None,10 Sep 2026,-,,https://x.com/lenvgc/status/2098041129568518645?s=46,-,-,lenvgc,,Floette-Eternal-Mega,Salamence-Mega,Basculegion,Sneasler,Whimsicott,Kingambit,,MC107
MC106,LenVGC's Salamence Sand Team,,Alex Soto,,,,Salamencite,,,Tyranitarite,,,Sitrus Berry,,,Focus Sash,,,Psychic Seed,,,Choice Scarf,,https://pokepast.es/8d10dc6e316e86b0,Yes,Owner's,X,None,10 Sep 2026,-,,https://x.com/lenvgc/status/2098041129568518645?s=46,-,-,lenvgc,,Salamence-Mega,Tyranitar-Mega,Milotic,Excadrill,Sneasler,Indeedee,,MC106
MC105,LenVGC's Salamence Charizard-Y Team,,Alex Soto,,,,Charizardite Y,,,Salamencite,,,Sitrus Berry,,,Grassy Seed,,,Life Orb,,,Fairy Feather,,https://pokepast.es/ede01efa45931c7c,Yes,Owner's,X,None,10 Sep 2026,-,,https://x.com/lenvgc/status/2098041129568518645?s=46,-,-,lenvgc,,Charizard-Mega-Y,Salamence-Mega,Rillaboom,Sneasler,Kingambit,Sylveon,,MC105
MC104,LenVGC's Baxcalibur Snow Team,,Alex Soto,,,,Baxcalibrite,,,Sitrus Berry,,,Mystic Water,,,Miracle Seed,,,Grassy Seed,,,Light Clay,,https://pokepast.es/134747480705edc0,Yes,Owner's,X,None,10 Sep 2026,-,,https://x.com/lenvgc/status/2098041129568518645?s=46,-,-,lenvgc,,Baxcalibur-Mega,Incineroar,Basculegion,Rillaboom,Sneasler,Ninetales-Alola,,MC104
MC103,LenVGC's Baxcalibur Staraptor Team,,Alex Soto,,,,Baxcalibrite,,,Staraptite,,,Grassy Seed,,,Life Orb,,,Occa Berry,,,Focus Sash,,https://pokepast.es/01069fa4762c8613,Yes,Owner's,X,None,10 Sep 2026,-,,https://x.com/lenvgc/status/2098041129568518645?s=46,-,-,lenvgc,,Baxcalibur-Mega,Staraptor-Mega,Volcarona,Basculegion,Rillaboom,Whimsicott,,MC103
MC102,LenVGC's Gengar Perish Team,,Alex Soto,,,,Gengarite,,,Sitrus Berry,,,Eject Button,,,Leftovers,,,Focus Sash,,,Life Orb,,https://pokepast.es/60458cc1a20c2440,Yes,Owner's,X,None,10 Sep 2026,-,,https://x.com/lenvgc/status/2098041129568518645?s=46,-,-,lenvgc,,Gengar-Mega,Incineroar,Rillaboom,Snorlax,Scrafty,Dragonite,,MC102
MC101,LenVGC's Lucario-Z Aerodactyl Team,,Alex Soto,,,,Aerodactylite,,,Lucarionite Z,,,Sitrus Berry,,,Leftovers,,,Miracle Seed,,,Grassy Seed,,https://pokepast.es/36cd120de5ec394c,Yes,Owner's,X,None,10 Sep 2026,-,,https://x.com/lenvgc/status/2098041129568518645?s=46,-,-,lenvgc,,Aerodactyl-Mega,Lucario-Mega-Z,Incineroar,Primarina,Rillaboom,Sneasler,,MC101
MC100,LenVGC's Golisopod Rain Team,,Alex Soto,,,,Golisopite,,,Swampertite,,,Focus Sash,,,Sitrus Berry,,,Light Clay,,,Leftovers,,https://pokepast.es/11f6986b45453ef1,Yes,Owner's,X,None,10 Sep 2026,-,,https://x.com/lenvgc/status/2098041129568518645?s=46,-,-,lenvgc,,Golisopod-Mega,Swampert-Mega,Pelipper,Sinistcha,Grimmsnarl,Archaludon,,MC100
MC99,LenVGC's Crabominable Camprupt TR Team,,Alex Soto,,,,Cameruptite,,,Crabominite,,,Psychic Seed,,,Sitrus Berry,,,Rocky Helmet,,,Life Orb,,https://pokepast.es/a01935f376869c15,Yes,Owner's,X,None,10 Sep 2026,-,,https://x.com/lenvgc/status/2098041129568518645?s=46,-,-,lenvgc,,Camerupt-Mega,Crabominable-Mega,Armarouge,Gallade,Indeedee-F,Hatterene,,MC99
MC98,LenVGC's Blastoise Terrain Team,,Alex Soto,,,,Blastoisinite,,,Hawluchanite,,,Sitrus Berry,,,Occa Berry,,,Leftovers,,,Rocky Helmet,,https://pokepast.es/0addcf1b3a357c71,Yes,Owner's,X,None,10 Sep 2026,-,,https://x.com/lenvgc/status/2098041129568518645?s=46,-,-,lenvgc,,Blastoise-Mega,Hawlucha-Mega,Incineroar,Rillaboom,Snorlax,Indeedee-F,,MC98
MC97,Gabri 301's Golisopod Rain Team,,Gabri 301,,,,Golisopite,,,Leftovers,,,Sitrus Berry,,,Miracle Seed,,,Grassy Seed,,,Chople Berry,,https://pokepast.es/4fce711199944ae0,Yes,Extracted,✔,0U7PD0A244,10 Sep 2026,-,,https://x.com/grr301/status/2097968969193787731?s=46,-,-,grr301,,Golisopod-Mega,Milotic,Pelipper,Rillaboom,Farigiraf,Archaludon,,MC97
MC96,oshio_pokemon's Charizard-Y Floette Team,,oshio_pokemon,,,,Charizardite Y,,,Floettite,,,Sitrus Berry,,,Occa Berry,,,Leftovers,,,Choice Scarf,,https://pokepast.es/f44fc7ea10fe5638,Yes,Extracted,✔,171QECB5G8,10 Sep 2026,-,,https://x.com/oshio_pokemon/status/2097692204454367390?s=46,-,-,oshio_pokemon,,Charizard-Mega-Y,Floette-Eternal-Mega,Incineroar,Rillaboom,Bellibolt,Garchomp,,MC96
MC95,moscate1oon's Gardevoir Dragonite Team,,moscate1oon,,,,Dragoninite,,,Gardevoirite,,,Life Orb,,,Charcoal,,,Rocky Helmet,,,Black Glasses,,https://pokepast.es/af339cd3e36437fd,Yes,Extracted,✔,WE45X4MHDW,10 Sep 2026,-,,https://x.com/moscate1oon/status/2098011552947536325?s=46,-,-,moscate1oon,,Dragonite-Mega,Gardevoir-Mega,Blaziken,Torkoal,Indeedee-F,Kingambit,,MC95
MC94,tanukiaieo's Gardevoir Staraptor Team,,tanukiaieo,,,,Gardevoirite,,,Staraptite,,,Charcoal,,,Magnet,,,Psychic Seed,,,Colbur Berry,,https://pokepast.es/b9b3d0ee2ee1b26a,Yes,Extracted,✔,U6FVDTRYC7,10 Sep 2026,-,,https://x.com/tanukiaieo/status/2097838928053350724?s=46,-,-,tanukiaieo,,Gardevoir-Mega,Staraptor-Mega,Torkoal,Toxtricity,Sneasler,Indeedee-F,,MC94
MC93,Xena's Lucario-Z Golisopod Rain Team,,Xena,,,,Golisopite,,,Lucarionite Z,,,Choice Scarf,,,Life Orb,,,Miracle Seed,,,Light Clay,,https://pokepast.es/b7d841f59242636e,Yes,Extracted,✔,VBH7UKWK4D,10 Sep 2026,-,,https://x.com/xenagaming248/status/2097996039974433050?s=46,-,-,xenagaming248,,Golisopod-Mega,Lucario-Mega-Z,Basculegion-F,Pelipper,Rillaboom,Grimmsnarl,,MC93
MC92,Gustavo's Salamence Floette Team,,Gustavo,,,,Floettite,,,Salamencite,,,Sitrus Berry,,,White Herb,,,Colbur Berry,,,Focus Sash,,https://pokepast.es/e2bab80c4e53d89a,Yes,Extracted,✔,RSXUGRQGML,10 Sep 2026,-,,https://x.com/gustavomvp_/status/2098006389285073227?s=46,-,-,gustavomvp_,,Floette-Eternal-Mega,Salamence-Mega,Incineroar,Sneasler,Sinistcha,Kingambit,,MC92
MC91,punihina1334's Salamence Floette Team,,punihina1334,,,,Floettite,,,Salamencite,,,Sitrus Berry,,,Miracle Seed,,,Grassy Seed,,,Leftovers,,https://pokepast.es/202c514602d9abe9,Yes,Extracted,✔,XQPKM4CMKM,10 Sep 2026,-,,https://x.com/punihina1334/status/2097902836679881039?s=46,-,-,punihina1334,,Floette-Eternal-Mega,Salamence-Mega,Incineroar,Rillaboom,Sneasler,Gholdengo,,MC91
MC90,srtaa13_'s Mawile Alakazam Team,,srtaa13_,,,,Alakazite,,,Mawilite,,,Life Orb,,,Charcoal,,,Focus Sash,,,Psychic Seed,,https://pokepast.es/dcfddd3d77d6ab61,Yes,Extracted,✔,VWSW06XRGU,10 Sep 2026,-,,https://x.com/srtaa13_/status/2097853468744495607?s=46,-,-,srtaa13_,,Alakazam-Mega,Mawile-Mega,Armarouge,Torkoal,Venusaur,Indeedee-F,,MC90
MC89,Rod's Raichu-Y Floette Team,,Rod,,,,Floettite,,,Raichunite Y,,,Sitrus Berry,,,Miracle Seed,,,Grassy Seed,,,Choice Scarf,,https://pokepast.es/0602ae9713162c9f,Yes,Extracted,✔,NCTE6HNRYP,10 Sep 2026,-,,https://x.com/trnrrodvgc/status/2097988982881845496?s=46,-,-,trnrrodvgc,,Floette-Eternal-Mega,Raichu-Mega-Y,Incineroar,Rillaboom,Sneasler,Gholdengo,,MC89
MC88,shiyo_ootori's Golisopod Blastoise Team,,shiyo_ootori,,,,Blastoisinite,,,Golisopite,,,Charcoal,,,Leek,,,Psychic Seed,,,Life Orb,,https://pokepast.es/c9ac20d28c39c892,Yes,Extracted,✔,X1GE4RK72A,10 Sep 2026,-,,https://x.com/shiyo_ootori/status/2097982717489283171?s=46,-,-,shiyo_ootori,,Blastoise-Mega,Golisopod-Mega,Torkoal,Sirfetch'd,Indeedee-F,Hatterene,,MC88
MC87,Lorenzo Bucci's Salamence Floette Team,,Lorenzo Bucci,,,,Floettite,,,Salamencite,,,Sitrus Berry,,,Life Orb,,,Occa Berry,,,Grassy Seed,,https://pokepast.es/42f46820310783d1,Yes,Extracted,✔,GVWCSL7DP8,10 Sep 2026,-,,https://x.com/lorenzobuc79372/status/2097816675768815977?s=46,-,-,lorenzobuc79372,,Floette-Eternal-Mega,Salamence-Mega,Incineroar,Basculegion,Rillaboom,Sneasler,,MC87
MC86,ogura_anon's Lucario-Z Garchomp-Z Team,,ogura_anon,,,,Garchompite Z,,,Lucarionite Z,,,Psychic Seed,,,Rocky Helmet,,,Focus Sash,,,Fairy Feather,,https://pokepast.es/c02e6e394a429969,Yes,Extracted,✔,LNUNV885GT,10 Sep 2026,-,,https://x.com/ogura_anon/status/2097873938185674855?s=46,-,-,ogura_anon,,Garchomp-Mega-Z,Lucario-Mega-Z,Sneasler,Indeedee-F,Kingambit,Sylveon,,MC86
MC85,YUWUNA's Gardevoir Gallade Team,,YUWUNA,,,,Gardevoirite,,,Charcoal,,,Life Orb,,,Psychic Seed,,,Sitrus Berry,,,Black Glasses,,https://pokepast.es/595b9623f782bb8f,Yes,Extracted,✔,NCKABQC8JU,10 Sep 2026,-,,https://x.com/yuwuna69/status/2097942860423204918?s=46,-,-,yuwuna69,,Gardevoir-Mega,Torkoal,Gallade,Sneasler,Indeedee-F,Kingambit,,MC85
MC84,Magnetman's Salamence Sand Team,,Adryan Sutantoso,,,,Salamencite,,,Tyranitarite,,,Leftovers,,,Focus Sash,,,Sitrus Berry,,,Fairy Feather,,https://pokepast.es/6ac0ed09d8dcbbfd,Yes,Owner's,X,None,10 Sep 2026,Video,,https://x.com/magnetmanvgc/status/2097900059769933981?s=46,https://www.youtube.com/watch?v=maJMfEkgN6E,-,magnetmanvgc,,Salamence-Mega,Tyranitar-Mega,Milotic,Excadrill,Sinistcha,Sylveon,,MC84
MC83,trobuz's Tyranitar Excadrill Team,,Florian Temme,,,,Salamencite,,,Tyranitarite,,,Focus Sash,,,Psychic Seed,,,Choice Scarf,,,Colbur Berry,,https://pokepast.es/7645e90d7e300eb0,Yes,Extracted,✔,SCJARVM38M,10 Sep 2026,-,,https://x.com/pika_vgc/status/2097970227891802348?s=46,-,-,pika_vgc,,Salamence-Mega,Tyranitar-Mega,Excadrill,Sneasler,Indeedee,Sinistcha,,MC83
MC82,jonhy's Salamence Lucario-Z Team,,jonhy,,,,Lucarionite Z,,,Salamencite,,,Focus Sash,,,Life Orb,,,Miracle Seed,,,Fairy Feather,,https://pokepast.es/f6455b416b2e9f80,Yes,Extracted,✔,BNL3BTKUE8,10 Sep 2026,-,,https://x.com/jonhyyyyy/status/2097786036428362195?s=46,-,-,jonhyyyyy,,Lucario-Mega-Z,Salamence-Mega,Arcanine-Hisui,Basculegion,Rillaboom,Sylveon,,MC82
MC81,speedykid's Salamence Sylveon Team,,speedykid,,,,Golisopite,,,Salamencite,,,Focus Sash,,,White Herb,,,Sitrus Berry,,,Fairy Feather,,https://pokepast.es/b80c5f3e363597c2,Yes,Extracted,X,None,10 Sep 2026,-,,https://x.com/speedyplaygames/status/2097854063018660025?s=46,-,-,speedyplaygames,,Golisopod-Mega,Salamence-Mega,Pelipper,Sneasler,Farigiraf,Sylveon,,MC81
MC80,Yurine's Floette Ceruledge Team,,Junhee Lee,,,,Floettite,,,Grassy Seed,,,Leftovers,,,Choice Scarf,,,Sitrus Berry,,,Life Orb,,https://pokepast.es/24b7e1e280b1088f,Yes,Extracted,✔,MRFQNR5CPY,10 Sep 2026,-,,https://x.com/yurineptcg/status/2097914822776234439?s=46,-,-,yurineptcg,,Floette-Eternal-Mega,Ceruledge,Incineroar,Basculegion,Rillaboom,Kingambit,,MC80
MC79,Alejandro's Salamence Rillaboom Team,,Alejandro,,,,Floettite,,,Salamencite,,,Sitrus Berry,,,Miracle Seed,,,Grassy Seed,,,Chople Berry,,https://pokepast.es/785dbfcd2432c102,Yes,Extracted,✔,WEWV50BU26,10 Sep 2026,-,,https://x.com/alejandrofdz_/status/2097805527875207555?s=46,-,-,alejandrofdz_,,Floette-Eternal-Mega,Salamence-Mega,Incineroar,Rillaboom,Sneasler,Kingambit,,MC79
MC78,Spits25's Glimmora Pawmot Team,,Spits25,,,,Gardevoirite,,,Glimmoranite,,,Life Orb,,,Choice Scarf,,,Focus Sash,,,Rocky Helmet,,https://pokepast.es/63f509b819a652b4,Yes,Extracted,✔,AJRN2J18J4,10 Sep 2026,-,,https://x.com/spits25/status/2097909805608538202?s=46,-,-,spits25,,Gardevoir-Mega,Glimmora-Mega,Talonflame,Basculegion,Pawmot,Indeedee-F,,MC78
MC77,ntmgpoke's Gardevoir Talonflame Team,,Megumi Natsu,,,,Gardevoirite,,,Sharp Beak,,,Focus Sash,,,Psychic Seed,,,Rocky Helmet,,,Life Orb,,https://pokepast.es/d8faaf4f72f6aab5,Yes,Extracted,✔,18MQFU5F04,10 Sep 2026,-,,https://x.com/ntmgpoke/status/2097921886906892315?s=46,-,-,ntmgpoke,,Gardevoir-Mega,Talonflame,Basculegion,Sneasler,Indeedee-F,Garchomp,,MC77
MC76,Q's Gardevoir Sneasler Team,,Q,,,,Gardevoirite,,,Salamencite,,,Focus Sash,,,Psychic Seed,,,Rocky Helmet,,,Chople Berry,,https://pokepast.es/4ed17394f6517aaf,Yes,Extracted,✔,NABERUR3QX,10 Sep 2026,-,,https://x.com/q_vgc_poke0306/status/2097915686538629435?s=46,-,-,q_vgc_poke0306,,Gardevoir-Mega,Salamence-Mega,Basculegion,Sneasler,Indeedee-F,Kingambit,,MC76
